user_id,age_group,skin_type,acne_type,acne_severity,breakout_location,product_sensitivity,allergen,skin_concern,humidity,pollution,temperature,hormonal_phase,recommended_treatment
U0220,13-17,Oily,Whiteheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,High,Medium,Cold,Luteal,Niacinamide Serum
U0642,45+,Oily,Papules,Mild,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Dryness or flakiness,Low,Low,Hot,Luteal,Niacinamide Serum
U0002,13-17,Normal,Blackheads,Mild,Cheeks and jawline,Rarely reacts,None,Dark spots/Uneven tone,Low,Medium,Hot,Luteal,Niacinamide Serum
U0113,35-44,Oily,Cyst,Severe,All over face,Rarely reacts,Sulfates,Dryness or flakiness,Low,High,Hot,None,Retinoid Treatment
U1461,13-17,Oily,Papules,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Acne and breakouts,Medium,Medium,Moderate,Menstrual,Soothing Cleanser
U0952,45+,Sensitive,Blackheads,Moderate,All over face,Rarely reacts,Alcohol,Dryness or flakiness,Low,Low,Cold,Luteal,Soothing Cleanser
U1346,25-34,Dry,Cyst,Severe,Cheeks and jawline,Rarely reacts,Parabens,Acne and breakouts,High,Low,Hot,Menstrual,Retinoid Treatment
U1292,25-34,Sensitive,Cyst,Severe,Cheeks and jawline,Sometimes reacts,Fragrance,Dark spots/Uneven tone,High,High,Moderate,Luteal,Retinoid Treatment
U1383,45+,Sensitive,Blackheads,Mild,All over face,Often reacts,Sulfates,Large pores,Low,Medium,Cold,Follicular,Soothing Cleanser
U0442,18-24,Dry,Blackheads,Moderate,Cheeks and jawline,Often reacts,Fragrance,Anti-aging,Medium,Medium,Moderate,Ovulation,Soothing Cleanser
U1137,25-34,Oily,Pustules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dryness or flakiness,Low,High,Hot,Menstrual,Niacinamide Serum
U1257,25-34,Dry,Pustules,Moderate,Cheeks and jawline,Often reacts,Parabens,Oily/Shiny skin,High,Low,Hot,Follicular,Soothing Cleanser
U0664,18-24,Normal,Papules,Mild,Jawline and chin,Sometimes reacts,Parabens,Dark spots/Uneven tone,High,Low,Moderate,Follicular,Niacinamide Serum
U1402,25-34,Dry,Papules,Mild,All over face,Rarely reacts,Fragrance,Large pores,High,Low,Moderate,None,Gentle Hydrating Cleanser
U1258,45+,Sensitive,Pustules,Severe,Jawline and chin,Often reacts,None,Acne and breakouts,Medium,Low,Moderate,None,Retinoid Treatment
U1360,13-17,Sensitive,Papules,Mild,Jawline and chin,Rarely reacts,Sulfates,Oily/Shiny skin,High,Medium,Cold,Luteal,Soothing Cleanser
U0318,13-17,Normal,Papules,Severe,T-Zone (forehead/nose),Often reacts,Parabens,Oily/Shiny skin,Low,High,Hot,Luteal,Retinoid Treatment
U0649,35-44,Combination,Papules,Mild,Jawline and chin,Rarely reacts,Fragrance,Large pores,Low,Medium,Moderate,Ovulation,Niacinamide Serum
U0710,18-24,Sensitive,Whiteheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Anti-aging,High,Low,Hot,Follicular,Soothing Cleanser
U1283,45+,Combination,Blackheads,Moderate,Jawline and chin,Rarely reacts,Parabens,Dryness or flakiness,High,Medium,Cold,Luteal,Niacinamide Serum
U0973,18-24,Dry,Whiteheads,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Large pores,Low,High,Cold,Luteal,Soothing Cleanser
U0628,18-24,Normal,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Dryness or flakiness,Low,Medium,Cold,Follicular,Gentle Hydrating Cleanser
U0633,45+,Normal,Blackheads,Mild,All over face,Rarely reacts,Parabens,Dryness or flakiness,Medium,High,Hot,Ovulation,Gentle Hydrating Cleanser
U1307,45+,Sensitive,Blackheads,Mild,T-Zone (forehead/nose),Rarely reacts,Parabens,Acne and breakouts,High,High,Cold,Luteal,Soothing Cleanser
U1249,45+,Combination,Whiteheads,Mild,T-Zone (forehead/nose),Rarely reacts,Fragrance,Anti-aging,Medium,High,Cold,Luteal,Niacinamide Serum
U1492,13-17,Normal,Cyst,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Acne and breakouts,Low,High,Hot,Luteal,Retinoid Treatment
U1255,45+,Sensitive,Cyst,Mild,Cheeks and jawline,Rarely reacts,Alcohol,Dryness or flakiness,Low,High,Cold,Follicular,Retinoid Treatment
U1355,35-44,Combination,Pustules,Moderate,Cheeks and jawline,Rarely reacts,Fragrance,Oily/Shiny skin,Low,Low,Cold,Follicular,Salicylic Acid Cleanser
U1413,45+,Sensitive,Cyst,Moderate,All over face,Rarely reacts,Sulfates,Dryness or flakiness,Medium,Low,Hot,Follicular,Retinoid Treatment
U0796,13-17,Normal,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,None,Anti-aging,High,High,Hot,Follicular,Gentle Hydrating Cleanser
U0646,18-24,Normal,Blackheads,Severe,T-Zone (forehead/nose),Rarely reacts,None,Acne and breakouts,High,Medium,Moderate,Ovulation,Benzoyl Peroxide Treatment
U1013,45+,Dry,Blackheads,Severe,All over face,Rarely reacts,None,Dark spots/Uneven tone,High,Low,Cold,Follicular,Benzoyl Peroxide Treatment
U0557,45+,Oily,Blackheads,Mild,Jawline and chin,Sometimes reacts,Alcohol,Anti-aging,Medium,Medium,Cold,Ovulation,Niacinamide Serum
U0682,45+,Dry,Whiteheads,Severe,Cheeks and jawline,Often reacts,Sulfates,Dryness or flakiness,Low,High,Cold,None,Retinoid Treatment
U0578,35-44,Dry,Pustules,Severe,All over face,Often reacts,Alcohol,Acne and breakouts,Low,High,Moderate,Luteal,Retinoid Treatment
U1110,13-17,Sensitive,Papules,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Anti-aging,High,Low,Moderate,None,Soothing Cleanser
U1267,45+,Dry,Pustules,Moderate,All over face,Sometimes reacts,None,Anti-aging,High,Medium,Cold,Follicular,Gentle Hydrating Cleanser
U1184,18-24,Combination,Pustules,Mild,All over face,Sometimes reacts,Fragrance,Dryness or flakiness,Medium,Medium,Moderate,Luteal,Niacinamide Serum
U0525,13-17,Oily,Papules,Mild,T-Zone (forehead/nose),Often reacts,None,Dryness or flakiness,High,Medium,Moderate,Follicular,Soothing Cleanser
U1060,25-34,Oily,Cyst,Moderate,All over face,Sometimes reacts,None,Large pores,High,Low,Hot,Luteal,Benzoyl Peroxide Treatment
U0541,35-44,Dry,Blackheads,Mild,All over face,Rarely reacts,Alcohol,Oily/Shiny skin,Low,Low,Hot,None,Gentle Hydrating Cleanser
U1195,35-44,Oily,Papules,Mild,Jawline and chin,Rarely reacts,Sulfates,Acne and breakouts,High,Medium,Cold,None,Niacinamide Serum
U0749,18-24,Oily,Cyst,Moderate,All over face,Sometimes reacts,None,Dark spots/Uneven tone,Medium,Low,Moderate,None,Benzoyl Peroxide Treatment
U1416,13-17,Combination,Papules,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Dark spots/Uneven tone,High,Low,Moderate,Follicular,Soothing Cleanser
U0485,13-17,Sensitive,Blackheads,Mild,All over face,Rarely reacts,Sulfates,Acne and breakouts,Low,Medium,Hot,None,Soothing Cleanser
U0096,45+,Normal,Blackheads,Mild,All over face,Often reacts,Sulfates,Dark spots/Uneven tone,Medium,High,Moderate,None,Soothing Cleanser
U1021,13-17,Combination,Cyst,Moderate,Cheeks and jawline,Rarely reacts,None,Dark spots/Uneven tone,Low,Low,Hot,Luteal,Benzoyl Peroxide Treatment
U0564,35-44,Sensitive,Pustules,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Large pores,Low,Low,Moderate,None,Soothing Cleanser
U1265,25-34,Oily,Blackheads,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Large pores,High,High,Cold,None,BHA Exfoliant
U0743,25-34,Sensitive,Cyst,Severe,Cheeks and jawline,Rarely reacts,Fragrance,Acne and breakouts,Medium,Medium,Cold,None,Retinoid Treatment
U0864,18-24,Combination,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dryness or flakiness,Low,High,Cold,None,BHA Exfoliant
U0892,25-34,Oily,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Alcohol,Dryness or flakiness,Low,High,Cold,Luteal,Niacinamide Serum
U1039,45+,Oily,Blackheads,Mild,All over face,Often reacts,None,Dryness or flakiness,Low,High,Moderate,None,Soothing Cleanser
U0207,35-44,Dry,Cyst,Severe,All over face,Sometimes reacts,Alcohol,Large pores,Medium,Low,Cold,Luteal,Retinoid Treatment
U0795,25-34,Oily,Blackheads,Mild,Jawline and chin,Often reacts,None,Anti-aging,Low,High,Moderate,None,Soothing Cleanser
U0871,25-34,Dry,Cyst,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Acne and breakouts,Medium,Medium,Cold,Menstrual,Retinoid Treatment
U0398,25-34,Oily,Pustules,Mild,Cheeks and jawline,Sometimes reacts,Alcohol,Acne and breakouts,Medium,Medium,Cold,Luteal,Niacinamide Serum
U0767,13-17,Oily,Whiteheads,Severe,Cheeks and jawline,Often reacts,Alcohol,Oily/Shiny skin,High,Medium,Hot,None,Retinoid Treatment
U1242,35-44,Sensitive,Blackheads,Severe,Jawline and chin,Rarely reacts,None,Large pores,Low,Medium,Cold,None,Benzoyl Peroxide Treatment
U1029,18-24,Oily,Cyst,Severe,T-Zone (forehead/nose),Often reacts,None,Large pores,High,Medium,Hot,None,Retinoid Treatment
U0643,45+,Normal,Cyst,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Anti-aging,Medium,High,Cold,None,Retinoid Treatment
U0613,25-34,Sensitive,Whiteheads,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Acne and breakouts,Low,Medium,Moderate,Ovulation,Soothing Cleanser
U0961,25-34,Sensitive,Whiteheads,Mild,Jawline and chin,Sometimes reacts,None,Dark spots/Uneven tone,Low,Medium,Cold,None,Soothing Cleanser
U0726,35-44,Sensitive,Pustules,Moderate,Cheeks and jawline,Rarely reacts,Sulfates,Acne and breakouts,High,High,Hot,Ovulation,Soothing Cleanser
U0684,18-24,Oily,Pustules,Mild,All over face,Sometimes reacts,Parabens,Anti-aging,Medium,High,Hot,None,Salicylic Acid Cleanser
U0099,35-44,Combination,Cyst,Severe,T-Zone (forehead/nose),Often reacts,Alcohol,Acne and breakouts,Low,Medium,Moderate,None,Retinoid Treatment
U0407,45+,Normal,Blackheads,Moderate,T-Zone (forehead/nose),Often reacts,Parabens,Dark spots/Uneven tone,Low,Low,Cold,None,Soothing Cleanser
U0503,45+,Sensitive,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,None,Dark spots/Uneven tone,Low,Low,Moderate,Follicular,Soothing Cleanser
U1057,25-34,Oily,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Large pores,Low,High,Moderate,Follicular,BHA Exfoliant
U0930,45+,Dry,Cyst,Moderate,Jawline and chin,Sometimes reacts,None,Large pores,Medium,Medium,Cold,Ovulation,Benzoyl Peroxide Treatment
U0780,18-24,Normal,Cyst,Severe,Cheeks and jawline,Sometimes reacts,Fragrance,Dark spots/Uneven tone,High,Medium,Moderate,Menstrual,Retinoid Treatment
U0201,45+,Sensitive,Papules,Mild,Cheeks and jawline,Rarely reacts,Alcohol,Acne and breakouts,Low,Medium,Moderate,Follicular,Soothing Cleanser
U0135,18-24,Dry,Whiteheads,Mild,Cheeks and jawline,Often reacts,Fragrance,Dryness or flakiness,Low,High,Hot,None,Soothing Cleanser
U1052,45+,Oily,Papules,Severe,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Low,High,Hot,Follicular,Retinoid Treatment
U0041,35-44,Sensitive,Cyst,Severe,Jawline and chin,Rarely reacts,Alcohol,Large pores,Medium,High,Cold,Luteal,Retinoid Treatment
U1018,35-44,Combination,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Sulfates,Acne and breakouts,High,Medium,Moderate,Luteal,Soothing Cleanser
U0231,25-34,Dry,Cyst,Moderate,Jawline and chin,Rarely reacts,None,Oily/Shiny skin,Medium,Low,Cold,Menstrual,Benzoyl Peroxide Treatment
U0379,13-17,Oily,Whiteheads,Moderate,All over face,Sometimes reacts,Alcohol,Anti-aging,High,High,Cold,None,BHA Exfoliant
U0289,45+,Dry,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Oily/Shiny skin,Low,Low,Cold,Ovulation,Gentle Hydrating Cleanser
U0419,13-17,Dry,Papules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dryness or flakiness,High,Medium,Moderate,Follicular,Gentle Hydrating Cleanser
U0392,35-44,Dry,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,High,High,Hot,None,Gentle Hydrating Cleanser
U0593,25-34,Dry,Blackheads,Moderate,T-Zone (forehead/nose),Rarely reacts,Parabens,Anti-aging,High,High,Cold,Follicular,Gentle Hydrating Cleanser
U1163,25-34,Combination,Cyst,Severe,All over face,Rarely reacts,Parabens,Dryness or flakiness,Medium,High,Moderate,None,Retinoid Treatment
U1087,35-44,Oily,Blackheads,Moderate,Jawline and chin,Rarely reacts,Parabens,Dryness or flakiness,High,High,Cold,Luteal,Niacinamide Serum
U0648,45+,Normal,Papules,Mild,Jawline and chin,Rarely reacts,None,Oily/Shiny skin,Low,High,Hot,Ovulation,Niacinamide Serum
U1153,35-44,Sensitive,Cyst,Severe,Jawline and chin,Sometimes reacts,Parabens,Oily/Shiny skin,Low,Medium,Moderate,Follicular,Retinoid Treatment
U1368,25-34,Sensitive,Papules,Mild,Jawline and chin,Rarely reacts,Alcohol,Oily/Shiny skin,Low,Low,Cold,Menstrual,Soothing Cleanser
U0521,13-17,Sensitive,Cyst,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,Low,Medium,Moderate,Follicular,Benzoyl Peroxide Treatment
U0065,45+,Normal,Pustules,Mild,All over face,Often reacts,Alcohol,Dryness or flakiness,Low,Medium,Cold,Luteal,Soothing Cleanser
U0015,45+,Normal,Papules,Severe,Jawline and chin,Often reacts,None,Anti-aging,High,Low,Hot,Follicular,Retinoid Treatment
U1181,18-24,Combination,Pustules,Severe,Jawline and chin,Rarely reacts,None,Dark spots/Uneven tone,High,Medium,Cold,Luteal,Benzoyl Peroxide Treatment
U1065,25-34,Normal,Pustules,Moderate,All over face,Often reacts,Sulfates,Dryness or flakiness,Low,Low,Moderate,Ovulation,Soothing Cleanser
U0493,25-34,Dry,Cyst,Severe,Cheeks and jawline,Often reacts,Alcohol,Oily/Shiny skin,Low,High,Hot,None,Retinoid Treatment
U0380,13-17,Sensitive,Whiteheads,Moderate,All over face,Rarely reacts,Sulfates,Acne and breakouts,High,Medium,Hot,Follicular,Soothing Cleanser
U0188,25-34,Oily,Whiteheads,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Large pores,Low,Medium,Moderate,Ovulation,BHA Exfoliant
U0764,25-34,Oily,Cyst,Severe,T-Zone (forehead/nose),Often reacts,Alcohol,Dryness or flakiness,Low,Low,Moderate,None,Retinoid Treatment
U0217,13-17,Normal,Blackheads,Mild,Jawline and chin,Rarely reacts,Parabens,Acne and breakouts,Low,High,Hot,Ovulation,Niacinamide Serum
U0792,25-34,Dry,Pustules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Acne and breakouts,High,High,Hot,Ovulation,Gentle Hydrating Cleanser
U1077,35-44,Oily,Blackheads,Mild,All over face,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Medium,Medium,Moderate,Follicular,BHA Exfoliant
U0879,13-17,Normal,Papules,Moderate,Cheeks and jawline,Often reacts,None,Anti-aging,High,Low,Cold,None,Soothing Cleanser
U0338,35-44,Dry,Cyst,Severe,All over face,Rarely reacts,Alcohol,Acne and breakouts,Medium,Medium,Hot,None,Retinoid Treatment
U0720,35-44,Combination,Papules,Moderate,Jawline and chin,Rarely reacts,Parabens,Dark spots/Uneven tone,High,Medium,Hot,Luteal,Niacinamide Serum
U0296,18-24,Oily,Papules,Moderate,Cheeks and jawline,Rarely reacts,Alcohol,Dryness or flakiness,High,High,Cold,None,Salicylic Acid Cleanser
U1017,18-24,Oily,Pustules,Severe,Cheeks and jawline,Rarely reacts,None,Dark spots/Uneven tone,Low,Low,Hot,None,Retinoid Treatment
U1276,13-17,Oily,Papules,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Large pores,Low,High,Hot,None,Salicylic Acid Cleanser
U0456,45+,Dry,Whiteheads,Moderate,All over face,Often reacts,Alcohol,Oily/Shiny skin,Medium,Low,Hot,Luteal,Soothing Cleanser
U0816,25-34,Normal,Pustules,Severe,Jawline and chin,Rarely reacts,Sulfates,Anti-aging,Low,High,Moderate,None,Retinoid Treatment
U0270,13-17,Normal,Pustules,Severe,T-Zone (forehead/nose),Often reacts,Sulfates,Oily/Shiny skin,Low,Low,Moderate,None,Retinoid Treatment
U0996,45+,Normal,Cyst,Moderate,Cheeks and jawline,Sometimes reacts,Parabens,Dryness or flakiness,Low,Medium,Cold,None,Retinoid Treatment
U0202,18-24,Dry,Papules,Moderate,Jawline and chin,Sometimes reacts,Alcohol,Dryness or flakiness,Low,High,Cold,None,Niacinamide Serum
U0162,45+,Dry,Cyst,Severe,T-Zone (forehead/nose),Sometimes reacts,None,Acne and breakouts,Low,High,Cold,None,Benzoyl Peroxide Treatment
U0730,35-44,Oily,Blackheads,Moderate,All over face,Sometimes reacts,None,Acne and breakouts,Medium,Low,Moderate,None,BHA Exfoliant
U0402,45+,Combination,Pustules,Moderate,Cheeks and jawline,Often reacts,None,Oily/Shiny skin,Medium,High,Hot,Follicular,Soothing Cleanser
U0703,25-34,Combination,Papules,Severe,Cheeks and jawline,Often reacts,None,Acne and breakouts,Low,Medium,Moderate,Follicular,Retinoid Treatment
U1130,13-17,Dry,Cyst,Severe,T-Zone (forehead/nose),Often reacts,Sulfates,Dryness or flakiness,Medium,High,Cold,None,Retinoid Treatment
U0566,13-17,Sensitive,Blackheads,Mild,All over face,Rarely reacts,Alcohol,Oily/Shiny skin,High,Low,Moderate,None,Soothing Cleanser
U1414,35-44,Normal,Papules,Severe,T-Zone (forehead/nose),Rarely reacts,None,Anti-aging,High,High,Hot,None,Benzoyl Peroxide Treatment
U1026,25-34,Oily,Blackheads,Mild,Cheeks and jawline,Often reacts,None,Anti-aging,Medium,High,Cold,Follicular,Soothing Cleanser
U1412,18-24,Normal,Whiteheads,Mild,T-Zone (forehead/nose),Often reacts,None,Large pores,Low,High,Hot,None,Soothing Cleanser
U1105,25-34,Oily,Blackheads,Mild,Jawline and chin,Rarely reacts,None,Oily/Shiny skin,Low,Medium,Moderate,Ovulation,Niacinamide Serum
U0206,45+,Dry,Cyst,Moderate,Jawline and chin,Rarely reacts,Parabens,Acne and breakouts,Medium,High,Hot,None,Retinoid Treatment
U0035,18-24,Dry,Blackheads,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Dark spots/Uneven tone,Medium,Medium,Cold,Follicular,Gentle Hydrating Cleanser
U0776,25-34,Combination,Blackheads,Mild,All over face,Rarely reacts,Sulfates,Oily/Shiny skin,High,High,Cold,Follicular,BHA Exfoliant
U0509,45+,Normal,Blackheads,Moderate,Cheeks and jawline,Sometimes reacts,None,Dryness or flakiness,Low,Low,Moderate,Luteal,Niacinamide Serum
U1452,45+,Oily,Blackheads,Moderate,Cheeks and jawline,Rarely reacts,Parabens,Large pores,Medium,Medium,Moderate,Ovulation,BHA Exfoliant
U1391,45+,Normal,Blackheads,Mild,Jawline and chin,Sometimes reacts,Alcohol,Oily/Shiny skin,Low,Low,Moderate,Follicular,Niacinamide Serum
U0092,25-34,Dry,Whiteheads,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Oily/Shiny skin,Medium,High,Moderate,Ovulation,Niacinamide Serum
U1364,13-17,Dry,Cyst,Severe,Jawline and chin,Sometimes reacts,Alcohol,Acne and breakouts,Medium,High,Hot,None,Retinoid Treatment
U0898,18-24,Sensitive,Papules,Mild,Cheeks and jawline,Often reacts,None,Acne and breakouts,Medium,Low,Moderate,Follicular,Soothing Cleanser
U0565,45+,Normal,Whiteheads,Moderate,All over face,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Low,High,Hot,Ovulation,Gentle Hydrating Cleanser
U1370,25-34,Dry,Blackheads,Mild,Jawline and chin,Often reacts,Sulfates,Acne and breakouts,High,Low,Cold,Follicular,Soothing Cleanser
U0777,25-34,Oily,Whiteheads,Moderate,All over face,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Medium,High,Hot,Luteal,Niacinamide Serum
U0242,13-17,Dry,Pustules,Mild,Cheeks and jawline,Rarely reacts,Alcohol,Large pores,Low,Medium,Hot,None,Gentle Hydrating Cleanser
U0014,13-17,Dry,Pustules,Severe,T-Zone (forehead/nose),Often reacts,None,Acne and breakouts,High,Low,Cold,Follicular,Retinoid Treatment
U0316,45+,Dry,Papules,Severe,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,Low,Low,Cold,None,Retinoid Treatment
U0601,18-24,Dry,Papules,Mild,Cheeks and jawline,Often reacts,Fragrance,Dryness or flakiness,High,Low,Moderate,None,Soothing Cleanser
U0388,13-17,Combination,Blackheads,Mild,Cheeks and jawline,Rarely reacts,Sulfates,Oily/Shiny skin,Medium,High,Hot,Luteal,Niacinamide Serum
U1298,25-34,Combination,Blackheads,Moderate,Jawline and chin,Sometimes reacts,Sulfates,Oily/Shiny skin,Medium,High,Moderate,Luteal,Niacinamide Serum
U0167,18-24,Combination,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Anti-aging,Medium,Medium,Cold,Ovulation,BHA Exfoliant
U0841,18-24,Sensitive,Papules,Mild,Jawline and chin,Sometimes reacts,Alcohol,Acne and breakouts,High,Medium,Moderate,None,Soothing Cleanser
U0021,18-24,Dry,Pustules,Severe,Jawline and chin,Sometimes reacts,Parabens,Oily/Shiny skin,Medium,Low,Cold,None,Retinoid Treatment
U0647,18-24,Combination,Blackheads,Moderate,T-Zone (forehead/nose),Rarely reacts,Sulfates,Large pores,Medium,Medium,Hot,Ovulation,BHA Exfoliant
U1155,45+,Oily,Blackheads,Mild,Jawline and chin,Often reacts,Sulfates,Large pores,Low,Low,Hot,Luteal,Soothing Cleanser
U0832,13-17,Sensitive,Whiteheads,Mild,Cheeks and jawline,Often reacts,Alcohol,Oily/Shiny skin,High,High,Cold,None,Soothing Cleanser
U1268,35-44,Oily,Whiteheads,Moderate,Jawline and chin,Sometimes reacts,Parabens,Dryness or flakiness,Low,Medium,Moderate,None,Niacinamide Serum
U0563,35-44,Dry,Papules,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Dryness or flakiness,Low,High,Moderate,Ovulation,Soothing Cleanser
U1491,35-44,Combination,Blackheads,Mild,All over face,Sometimes reacts,None,Oily/Shiny skin,High,Low,Cold,Follicular,BHA Exfoliant
U0687,18-24,Sensitive,Whiteheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Low,Medium,Moderate,Luteal,Soothing Cleanser
U0958,13-17,Oily,Pustules,Moderate,All over face,Sometimes reacts,Parabens,Large pores,High,High,Cold,None,Niacinamide Serum
U0190,25-34,Combination,Cyst,Moderate,Cheeks and jawline,Often reacts,None,Anti-aging,Medium,Medium,Hot,Follicular,Retinoid Treatment
